x0,x1,x2,y,x3,x4,x5,x6,x7,x8
A0,A0,A1,105,4,2,0.03,1,0.0,196.28571428571428
A1,A23,A1,150,1,14,2.8,1,2.0,431.14285714285717
A0,A15,A1,172,3,32,3.12,3,78.0,428.42857142857144
A2,A19,A1,120,4,13,0.39,1,42.0,420.85714285714283
A1,A96,A1,39,2,113,4.04,2,3.0,431.2857142857143
A0,A1,A0,55,2,24,2.32,2,,430.0
A0,A15,A0,44,2,0,,1,6.0,
A1,A27,A0,89,1,0,,2,70.0,
A2,A26,A1,139,30,4,0.07,29,308.0,382.85714285714283
A1,A79,A0,125,1,0,,1,363.0,
A0,A1,,150,3,43,2.86,1,10.0,431.14285714285717
A0,A18,A0,125,2,19,0.2,6,250.0,426.85714285714283
A2,A17,A0,45,1,0,,1,,
A0,A16,A0,79,30,1,1.0,3,365.0,430.2857142857143
A0,A0,A0,40,7,3,0.25,1,0.0,386.7142857142857
A0,A1,A0,120,2,82,3.52,2,0.0,429.85714285714283
A0,A57,A1,350,7,0,,1,145.0,
A2,A4,A0,129,1,0,,20,,
A1,A47,A0,200,29,14,1.7,1,364.0,405.85714285714283
A2,A19,A0,50,1,12,1.69,3,0.0,431.14285714285717
A0,A57,A1,250,4,134,1.95,1,222.0,431.14285714285717
A2,A19,A0,70,2,248,4.65,1,12.0,431.57142857142856
A0,A59,A1,123,2,2,0.04,1,0.0,226.0
A2,A33,A0,50,2,44,4.85,1,271.0,431.85714285714283
A2,A13,A1,200,2,8,0.53,1,337.0,426.85714285714283
A0,A64,A0,45,1,66,1.38,3,228.0,431.0
A2,A45,A1,150,3,10,0.37,1,8.0,428.7142857142857
A2,A13,A1,244,30,1,0.19,232,218.0,409.42857142857144
A2,A13,A1,225,6,4,0.22,1,177.0,420.85714285714283
A0,A16,A0,40,2,2,0.09,1,0.0,372.42857142857144
A2,A6,A1,90,4,6,0.56,1,3.0,418.85714285714283
A0,A59,A0,65,2,2,1.15,2,81.0,431.0
A2,A21,A0,89,1,44,5.59,2,4.0,431.0
A1,A47,A0,65,2,10,0.52,1,0.0,424.7142857142857
A0,A29,A0,50,30,0,,1,0.0,
A2,A26,A0,55,5,0,,1,0.0,
A0,A10,A1,115,5,4,0.08,1,,301.0
A2,A21,A1,175,2,5,0.34,1,15.0,405.14285714285717
A0,A16,A1,220,1,76,2.95,2,,431.2857142857143
A2,A6,A0,90,15,0,,1,,
A2,A13,A0,99,1,353,4.33,4,73.0,430.14285714285717
A2,A21,A1,174,2,6,2.12,1,,424.85714285714283
A2,A33,A1,106,30,1,0.25,1,,414.7142857142857
A2,A4,A1,223,3,0,,1,169.0,
A2,A35,A1,250,3,107,1.64,1,273.0,430.0
A0,A145,A1,65,1,287,7.31,1,308.0,431.7142857142857
A2,A67,A1,400,3,3,3.0,1,,430.2857142857143
A2,A35,A1,250,3,0,,4,,
A2,A26,A1,80,30,2,0.14,8,311.0,389.85714285714283
A0,A15,,175,3,2,0.05,3,0.0,425.85714285714283
A0,A16,A2,29,30,1,0.14,8,334.0,402.14285714285717
A0,A12,A0,100,3,9,0.69,1,365.0,426.14285714285717
A0,A15,A0,59,4,0,,1,0.0,
A2,A91,A1,175,2,15,3.44,1,,431.0
A0,A12,A1,205,3,5,0.12,13,72.0,359.85714285714283
A0,A25,A1,135,4,9,1.07,1,365.0,427.14285714285717
A2,A17,A1,100,4,0,,1,,
A0,A1,A1,179,3,30,1.68,2,,428.57142857142856
A0,A57,A1,115,2,1,1.0,1,16.0,429.42857142857144
A0,A85,A1,90,7,1,0.07,3,50.0,371.7142857142857
A2,A17,A1,500,5,0,,1,0.0,
A0,A15,A0,125,3,17,0.19,1,,216.28571428571428
A0,A18,A1,119,1,3,0.3,1,0.0,393.14285714285717
A0,A15,A1,225,2,51,1.51,1,0.0,420.85714285714283
A0,A60,A1,225,3,1,0.03,1,0.0,263.14285714285717
A2,A4,A0,99,12,4,0.79,4,,429.0
A2,A14,A1,400,5,1,0.12,1,,396.85714285714283
A0,A1,A0,60,5,11,0.47,3,56.0,429.2857142857143
A0,A1,A1,210,2,10,0.21,2,180.0,424.7142857142857
A2,A21,A1,230,6,6,0.13,1,0.0,412.0
A3,A184,A0,65,3,2,0.27,1,89.0,401.85714285714283
A0,A1,A0,48,1,20,5.04,2,242.0,431.85714285714283
A2,A28,A0,115,3,2,0.14,2,0.0,373.14285714285717
A1,A47,A0,75,20,0,,2,66.0,
A0,A1,A1,160,7,0,,1,56.0,
A2,A67,A1,150,1,156,2.46,1,111.0,426.57142857142856
A2,A7,A2,65,2,33,3.44,9,10.0,425.57142857142856
A2,A19,,32,7,0,,1,0.0,
A2,A17,A0,70,2,28,0.82,2,,421.57142857142856
A0,A15,A1,140,2,19,1.52,2,,428.42857142857144
A0,A1,A0,48,3,67,1.95,1,,429.7142857142857
A0,A25,A1,104,59,48,0.69,1,122.0,394.42857142857144
A0,A0,A1,150,28,22,0.38,2,,405.7142857142857
A2,A21,A1,179,1,4,1.52,1,0.0,424.85714285714283
A0,A15,A1,140,4,12,0.29,1,0.0,344.85714285714283
A2,A21,A0,99,5,8,0.14,1,0.0,240.42857142857142
A2,A40,A1,195,3,3,0.21,1,0.0,405.42857142857144
A1,A5,A0,50,4,1,0.02,1,0.0,207.0
A0,A1,A1,150,3,2,1.2,1,14.0,426.0
A0,A0,A0,31,14,2,0.34,1,0.0,416.14285714285717
A2,A44,A1,160,3,1,0.02,1,0.0,256.57142857142856
A0,A1,A1,200,3,115,2.61,1,243.0,431.85714285714283
A1,A58,A1,245,2,93,4.79,1,201.0,429.14285714285717
A2,A67,A1,150,5,5,0.06,1,0.0,221.85714285714286
A2,A77,A0,50,1,0,,1,0.0,
A1,A79,A1,200,3,1,0.5,2,11.0,423.57142857142856
A1,A79,A1,99,2,2,1.18,2,139.0,426.85714285714283
A2,A72,A0,135,30,2,0.07,96,303.0,313.57142857142856
A2,A26,A1,245,1,3,0.06,1,0.0,216.85714285714286
A2,A40,A1,200,1,0,,1,0.0,
A4,A142,A0,35,4,73,2.1,4,320.0,422.2857142857143
A0,A0,A1,139,2,67,1.7,1,75.0,430.57142857142856
A0,A62,A0,32,1,111,1.7,5,208.0,420.7142857142857
A1,A23,A0,80,2,0,,1,,
A0,A1,A1,135,2,248,2.39,2,11.0,430.14285714285717
A2,A6,A1,800,180,0,,1,358.0,
A2,A14,A1,180,2,4,0.31,1,0.0,382.42857142857144
A0,A15,A1,240,3,3,2.0,1,85.0,431.0
A2,A19,A0,37,13,2,0.17,1,,384.7142857142857
A2,A41,A1,489,3,4,4.0,1,167.0,431.14285714285717
A0,A57,A1,199,2,1,1.0,1,68.0,431.85714285714283
A0,A0,A1,120,5,37,0.45,1,310.0,367.85714285714283
A0,A16,A1,110,70,4,0.65,1,,407.42857142857144
A2,A66,A1,265,2,42,2.45,1,70.0,427.57142857142856
A2,A21,A1,330,3,12,0.32,1,58.0,399.42857142857144
A1,A5,A0,60,2,2,1.22,2,34.0,428.0
A2,A17,A0,55,3,3,0.39,2,,407.85714285714283
A2,A6,A1,110,30,10,0.18,52,323.0,415.57142857142856
A2,A38,A1,225,1,3,0.07,1,0.0,238.71428571428572
A1,A23,A0,50,5,2,0.22,1,,401.0
A0,A1,A1,100,3,3,1.73,2,120.0,426.7142857142857
A0,A1,A0,66,1,0,,1,0.0,
A0,A15,A0,69,23,12,0.44,2,189.0,429.2857142857143
A0,A59,A0,65,2,71,1.57,4,170.0,424.14285714285717
A0,A15,A0,150,1,4,0.09,1,363.0,311.85714285714283
A0,A36,A1,175,3,19,0.34,2,88.0,232.28571428571428
A1,A9,A1,115,1,0,,1,,
A2,A35,A1,214,3,20,3.3,1,279.0,429.85714285714283
A2,A6,A0,244,1,39,3.35,1,5.0,428.42857142857144
A0,A1,A1,86,4,55,1.62,1,,426.57142857142856
A2,A17,A0,65,11,0,,1,48.0,
A2,A50,A0,130,3,0,,4,222.0,
A2,A17,A1,150,2,36,0.78,2,0.0,397.14285714285717
A0,A32,A0,35,1,6,0.26,1,,334.7142857142857
A2,A6,,100,1,1,0.46,1,156.0,422.85714285714283
A1,A3,A0,45,1,74,11.38,5,89.0,429.85714285714283
A2,A17,A1,90,2,38,2.05,1,25.0,430.85714285714283
A2,A17,A0,99,1,0,,1,89.0,
A4,A88,A0,85,1,0,,2,,
A0,A0,A1,300,3,39,1.03,4,259.0,382.14285714285717
A2,A41,A1,175,30,0,,49,333.0,
A3,A111,A1,168,3,0,,10,337.0,
A4,A97,A0,72,2,25,0.66,2,237.0,388.0
A1,A180,A1,100,1,3,0.14,1,0.0,344.7142857142857
A1,A9,A0,49,7,4,0.19,2,90.0,369.85714285714283
A0,A1,A0,50,5,62,3.58,1,12.0,429.85714285714283
A0,A29,A1,175,3,62,1.46,1,213.0,423.85714285714283
A2,A26,A1,168,1,126,4.78,5,287.0,418.14285714285717
A2,A17,A1,799,3,0,,1,51.0,
A1,A54,A0,120,1,3,0.29,1,322.0,392.85714285714283
A0,A15,A1,125,4,2,0.16,1,0.0,379.0
A0,A16,A1,100,3,4,0.08,1,,270.7142857142857
A2,A6,A0,225,2,0,,1,20.0,
A0,A15,A1,200,15,0,,1,0.0,
A2,A35,A2,33,100,2,0.18,4,320.0,403.42857142857144
A2,A38,A1,229,2,7,2.8,327,,429.85714285714283
A2,A21,A1,175,2,3,0.13,1,0.0,342.14285714285717
A0,A1,A0,180,5,12,0.28,2,,421.7142857142857
A2,A26,A2,125,1,6,0.15,1,365.0,424.85714285714283
A2,A61,A1,245,2,44,1.34,1,,429.14285714285717
A2,A21,A0,100,2,156,3.9,1,,429.2857142857143
A1,A162,A0,65,2,27,2.34,2,,430.85714285714283
A2,A17,A1,165,7,86,1.84,3,,430.57142857142856
A0,A1,A1,100,4,33,2.55,1,,430.14285714285717
A2,A4,A1,310,7,0,,1,81.0,
A2,A4,A1,200,2,2,0.05,1,0.0,258.85714285714283
A2,A4,A0,100,2,1,0.08,1,0.0,378.0
A2,A144,A1,200,1,4,0.16,1,0.0,325.85714285714283
A2,A14,A1,217,105,0,,2,,
A2,A41,A1,145,2,5,0.16,1,0.0,345.2857142857143
A2,A19,,65,5,3,0.1,1,179.0,318.7142857142857
A2,A6,A1,300,2,0,,1,0.0,
A0,A10,A1,700,7,0,,1,,
A0,A0,A1,300,7,0,,1,0.0,
A0,A36,A1,69,3,7,0.41,1,0.0,396.85714285714283
A3,A112,A0,38,5,6,0.52,1,188.0,401.7142857142857
A0,A16,A1,150,2,68,2.85,2,263.0,428.85714285714283
A0,A15,A0,75,2,8,0.23,5,0.0,326.42857142857144
A0,A48,A0,30,3,0,,1,,
A0,A15,A1,490,1,1,1.0,2,1.0,429.0
A0,A1,A1,85,5,28,2.28,1,,430.14285714285717
A2,A7,A1,99,5,13,0.3,1,127.0,430.57142857142856
A2,A44,A1,150,30,1,0.45,91,311.0,422.7142857142857
A0,A16,A0,32,3,25,1.62,3,90.0,425.14285714285717
A0,A25,A1,85,93,19,0.54,1,89.0,320.85714285714283
A0,A16,A0,44,1,1,0.02,1,0.0,247.85714285714286
A0,A1,A1,103,30,42,2.91,2,139.0,423.57142857142856
A0,A16,A0,50,1,13,0.7,1,0.0,405.2857142857143
A0,A94,A1,105,2,6,0.85,2,332.0,430.0
A1,A58,A1,149,3,8,0.61,2,,425.85714285714283
A1,A79,A0,29,14,0,,1,0.0,
A0,A0,A1,450,1,2,0.52,1,204.0,420.85714285714283
A0,A71,A1,150,4,9,0.74,2,6.0,429.85714285714283
A0,A1,,55,2,9,0.8,1,319.0,418.42857142857144
A0,A57,A0,90,2,1,1.0,1,83.0,431.14285714285717
A0,A15,A0,75,1,15,0.56,6,325.0,425.7142857142857
A2,A14,A1,199,31,81,2.36,1,,430.0
A0,A15,,90,2,45,1.15,2,,430.14285714285717
A2,A67,A1,240,1,19,6.13,1,121.0,431.42857142857144
A2,A4,A1,150,2,1,0.02,1,0.0,179.0
A2,A26,A1,130,2,5,0.11,1,0.0,376.7142857142857
A2,A14,A1,220,2,3,3.0,1,,430.0
A2,A26,A1,299,7,0,,1,15.0,
A2,A13,A0,68,6,1,0.02,1,0.0,226.0
A2,A13,A0,100,5,11,0.39,1,0.0,329.85714285714283
A0,A15,A0,75,2,7,0.22,1,0.0,358.7142857142857
A2,A44,A1,500,2,4,0.13,1,,368.7142857142857
A2,A13,A0,65,1,4,2.03,2,364.0,427.85714285714283
A0,A1,,99,3,68,0.97,2,270.0,430.2857142857143
A0,A62,A0,45,1,7,4.77,2,50.0,431.85714285714283
A2,A28,A1,175,1,39,1.75,1,55.0,428.42857142857144
A0,A22,A1,80,2,103,1.7,1,0.0,426.0
A2,A4,A1,243,30,0,,232,1.0,
A0,A15,A1,150,5,2,0.67,1,0.0,428.57142857142856
A2,A6,A0,550,1,0,,1,0.0,
A2,A4,A1,375,180,5,0.12,1,180.0,396.7142857142857
A0,A1,A1,200,7,2,0.32,1,31.0,421.14285714285717
A2,A26,A1,86,27,2,0.19,1,154.0,403.85714285714283
A2,A21,A1,495,2,6,0.82,1,,431.0
A2,A7,A0,45,240,0,,1,280.0,
A1,A69,A0,100,5,1,0.1,2,365.0,389.42857142857144
A1,A54,A1,2350,365,0,,1,364.0,
A3,A116,A0,100,3,36,3.69,2,,429.14285714285717
A2,A44,A1,175,30,0,,33,365.0,
A2,A14,A1,199,1,1,0.02,1,0.0,239.57142857142858
A2,A6,A1,219,3,6,0.8,1,6.0,425.85714285714283
A2,A19,A1,45,1,1,0.02,1,0.0,253.85714285714286
A2,A4,A1,115,1,4,0.24,1,0.0,360.85714285714283
A2,A21,A1,200,1,0,,1,,
A2,A13,A0,90,1,146,2.67,2,40.0,429.85714285714283
A0,A11,A0,45,7,24,2.11,3,313.0,430.7142857142857
A0,A57,A0,90,10,1,0.11,1,0.0,391.85714285714283
A2,A19,A1,75,20,2,0.04,1,100.0,424.85714285714283
A2,A61,,650,5,0,,2,83.0,
A1,A47,A0,64,4,23,2.21,1,,430.42857142857144
A2,A6,A0,120,5,125,2.83,2,177.0,391.7142857142857
A1,A162,A0,65,2,13,1.49,2,77.0,431.14285714285717
A0,A11,A0,80,2,8,1.76,4,41.0,428.85714285714283
A0,A51,A0,65,3,3,0.16,1,364.0,423.2857142857143
A2,A45,A1,235,1,0,,1,0.0,
A0,A15,A1,163,7,2,0.79,1,263.0,422.7142857142857
A1,A5,A0,70,5,1,0.29,2,0.0,417.42857142857144
A0,A15,A0,60,3,5,0.1,1,,268.42857142857144
A0,A22,A0,80,1,18,1.83,2,78.0,429.7142857142857
A1,A3,A0,49,1,6,1.25,7,55.0,427.0
A0,A42,A1,89,2,14,1.48,2,180.0,427.85714285714283
A0,A15,A1,154,3,5,0.35,1,80.0,427.57142857142856
A2,A77,A0,99,4,3,0.11,1,0.0,326.42857142857144
A1,A122,A1,85,3,1,1.0,3,52.0,432.0
A2,A17,A1,150,5,0,,2,,
A2,A21,A0,65,1,1,0.02,1,0.0,255.71428571428572
A2,A127,A0,274,3,3,0.24,1,238.0,382.85714285714283
A0,A0,A0,40,10,0,,1,,
A2,A4,A1,220,1,8,0.19,2,,283.0
A2,A44,A0,649,2,13,0.39,12,,340.85714285714283
A2,A13,A1,200,6,0,,1,,
A2,A61,A1,800,2,0,,1,2.0,
A0,A82,A1,325,2,12,0.46,1,39.0,392.85714285714283
A2,A44,A1,150,30,1,0.08,91,332.0,378.57142857142856
A2,A4,A0,85,1,113,5.5,5,,429.7142857142857
A0,A18,A1,150,20,89,1.04,1,247.0,430.57142857142856
A0,A15,A1,140,15,1,0.86,1,,427.14285714285717
A0,A71,A0,62,2,1,0.02,2,0.0,251.0
A0,A22,A0,60,1,54,6.78,1,,431.14285714285717
A2,A4,A1,180,4,28,0.4,1,280.0,268.2857142857143
A2,A77,A0,50,1,0,,1,0.0,
A2,A13,A0,60,14,1,0.04,1,0.0,321.14285714285717
A0,A0,A0,47,14,9,0.19,1,8.0,418.42857142857144
A1,A54,A0,70,1,11,0.19,5,183.0,292.7142857142857
A0,A0,A0,55,1,5,0.1,1,0.0,230.28571428571428
A0,A1,A0,39,1,1,0.02,1,0.0,249.28571428571428
A2,A26,A0,130,3,7,0.24,3,0.0,426.0
A0,A22,A2,30,3,5,0.14,1,189.0,305.85714285714283
A0,A22,A0,30,1,0,,1,0.0,
A0,A10,A1,125,1,40,2.97,1,335.0,429.85714285714283
A0,A12,A1,129,30,4,0.06,52,322.0,353.57142857142856
A2,A21,A0,90,3,1,0.16,1,5.0,406.0
A0,A85,A1,275,31,121,1.33,1,305.0,431.0
A2,A77,A1,120,5,4,0.07,1,,340.57142857142856
A2,A26,A1,230,3,20,0.26,1,282.0,428.0
A2,A44,A1,200,1,0,,1,0.0,
A2,A44,A0,145,3,165,1.88,2,,431.2857142857143
A2,A4,A1,362,30,0,,232,211.0,
A0,A15,A0,49,28,0,,1,90.0,
A2,A17,A0,75,5,1,1.0,3,246.0,428.57142857142856
A0,A15,A1,275,3,0,,1,362.0,
A0,A62,A0,120,7,0,,1,362.0,
A1,A3,A0,54,1,135,9.74,2,,431.14285714285717
A2,A14,A1,300,5,88,2.32,1,,430.0
A0,A15,A1,550,5,3,0.28,1,38.0,431.57142857142856
A2,A40,A1,130,30,6,0.17,39,246.0,396.2857142857143
A1,A118,A1,115,1,6,0.53,1,179.0,424.85714285714283
A0,A16,A0,45,1,2,0.08,1,0.0,322.2857142857143
A2,A7,A0,59,1,0,,1,0.0,
A0,A15,A1,200,2,11,0.23,1,0.0,421.7142857142857
A2,A21,A1,125,2,1,0.75,2,,426.42857142857144
A2,A17,A1,112,4,9,1.04,1,89.0,429.7142857142857
A1,A2,A1,148,1,24,1.15,1,,427.42857142857144
A2,A38,A1,396,2,6,1.8,327,323.0,426.14285714285717
A0,A62,A0,65,1,0,,1,0.0,
A2,A6,A1,132,10,9,2.45,1,174.0,426.57142857142856
A2,A44,A1,220,2,4,1.09,13,283.0,429.14285714285717
A2,A33,A0,45,1,12,1.37,1,0.0,410.57142857142856
A2,A26,A0,115,1,56,3.03,1,325.0,429.7142857142857
A1,A5,A0,80,1,21,4.53,7,313.0,427.85714285714283
A2,A19,A1,95,3,4,0.14,1,0.0,313.85714285714283
A0,A1,A1,111,2,2,0.08,1,0.0,327.2857142857143
A2,A67,A1,350,5,5,0.21,1,54.0,425.7142857142857
A2,A19,,125,2,0,,1,2.0,
A0,A29,A1,285,5,29,3.57,1,74.0,428.85714285714283
A0,A16,A0,35,1,0,,1,,
A2,A77,A0,70,30,0,,3,225.0,
A0,A94,A1,86,1,10,9.09,1,20.0,432.0
A2,A35,A1,160,3,220,3.19,1,24.0,430.57142857142856
A0,A65,A1,150,5,4,1.9,3,312.0,429.14285714285717
A2,A26,A0,105,14,7,0.19,1,29.0,430.7142857142857
A2,A44,A1,714,28,0,,49,,
A1,A98,A1,135,1,115,6.8,2,138.0,431.2857142857143
A1,A47,A0,69,5,4,0.53,1,0.0,404.42857142857144
A2,A28,A0,80,5,4,0.22,1,0.0,385.85714285714283
A2,A26,A2,35,1,115,4.06,2,,405.14285714285717
A2,A41,A0,115,4,122,2.71,3,29.0,428.85714285714283
A2,A17,A1,158,3,61,2.21,1,62.0,383.57142857142856
A0,A12,A1,187,3,1,1.0,1,256.0,428.7142857142857
A0,A60,A1,225,3,38,0.96,1,135.0,430.85714285714283
A2,A72,A1,200,1,1,0.02,1,0.0,187.0
A1,A79,A0,95,2,6,1.41,1,12.0,428.0
A0,A15,A1,49,7,1,0.02,1,0.0,219.14285714285714
A0,A1,A1,85,1,113,3.25,3,59.0,429.14285714285717
A2,A17,A1,105,24,2,0.04,1,60.0,387.57142857142856
A2,A13,A1,150,90,54,0.86,1,,406.42857142857144
A0,A1,A1,150,2,1,0.03,1,0.0,270.14285714285717
A1,A47,A1,298,4,72,3.44,2,187.0,431.14285714285717
A0,A89,A0,63,25,10,0.2,1,290.0,426.57142857142856
A0,A0,A1,145,4,18,0.25,1,0.0,399.85714285714283
A0,A15,A0,53,3,4,0.18,1,,335.57142857142856
A2,A13,A0,110,7,3,0.13,1,,427.0
A2,A13,A1,155,4,10,0.21,1,,319.57142857142856
A0,A15,A1,125,5,2,0.21,1,0.0,405.57142857142856
A2,A14,A1,240,2,0,,1,81.0,
A2,A13,A1,220,30,1,0.75,1,189.0,426.57142857142856
A2,A110,A0,50,7,3,0.23,1,0.0,383.7142857142857
A1,A24,A0,35,1,78,4.82,2,75.0,429.7142857142857
A0,A16,A0,45,2,5,0.14,1,0.0,290.14285714285717
A1,A23,A1,120,3,16,2.32,2,,429.85714285714283
A2,A13,A0,109,1,104,1.05,2,,430.14285714285717
A1,A9,A0,74,2,6,0.13,1,5.0,425.85714285714283
A2,A72,A1,204,29,0,,327,158.0,
A2,A21,A1,700,2,8,3.08,1,,426.85714285714283
A2,A21,A1,90,1,22,3.4,2,17.0,430.57142857142856
A2,A45,A1,120,30,3,0.05,52,365.0,226.85714285714286
A2,A7,A0,35,1,1,0.02,1,0.0,225.28571428571428
A0,A15,A0,109,30,43,3.72,2,365.0,427.42857142857144
A0,A15,A0,80,1,7,0.14,1,0.0,240.0
A2,A26,A0,175,4,7,0.21,1,365.0,425.42857142857144
A2,A17,A1,100,7,2,0.04,1,0.0,249.14285714285714
A1,A80,A0,59,3,4,1.88,9,,426.57142857142856
A4,A142,A2,29,1,0,,7,,
A0,A59,A0,40,2,2,0.74,6,364.0,426.57142857142856
A2,A67,A0,105,2,44,1.03,1,35.0,426.42857142857144
A0,A10,,90,5,1,0.02,1,0.0,249.14285714285714
A3,A123,A0,100,3,0,,1,,
A2,A35,A1,195,30,21,2.43,5,117.0,429.57142857142856
A0,A22,A1,80,60,46,2.05,1,54.0,405.14285714285717
A1,A58,A0,129,2,0,,4,316.0,
A0,A15,A1,500,1,138,2.34,1,282.0,351.2857142857143
A0,A16,A1,110,30,0,,2,221.0,
A0,A15,A1,295,2,2,2.0,3,298.0,430.14285714285717
A0,A15,A0,59,5,0,,2,,
A2,A44,A1,800,1,19,0.69,2,0.0,325.7142857142857
A2,A17,A0,63,30,0,,6,364.0,
A0,A15,A1,175,3,0,,1,0.0,
A2,A26,A1,120,1,0,,1,0.0,
A2,A4,A0,115,1,3,1.11,2,,430.85714285714283
A2,A6,A1,550,3,2,2.0,1,147.0,430.7142857142857
A0,A16,A0,72,1,96,3.13,2,365.0,429.85714285714283
A0,A15,A1,100,3,18,0.33,1,3.0,426.2857142857143
A2,A6,A1,250,2,3,3.0,1,190.0,431.7142857142857
A0,A0,A1,2500,1,1,0.94,2,168.0,427.7142857142857
A2,A44,A1,190,4,0,,1,0.0,
A2,A21,A1,350,4,2,1.15,1,127.0,427.14285714285717
A0,A64,,300,2,6,0.18,1,16.0,404.2857142857143
A1,A5,A0,69,3,0,,1,,
A2,A44,A1,675,28,1,0.81,49,253.0,426.85714285714283
A0,A57,A0,48,30,0,,25,310.0,
A2,A17,A0,95,12,4,0.1,1,0.0,349.42857142857144
A2,A83,A1,350,3,13,0.36,1,69.0,424.42857142857144
A1,A53,A0,28,30,0,,37,1.0,
A2,A35,A0,80,20,2,0.48,1,3.0,420.57142857142856
A2,A50,A1,175,2,10,0.54,1,0.0,392.0
A0,A16,A1,140,5,3,0.25,1,,385.85714285714283
A1,A24,A0,150,2,0,,1,,
A0,A10,A1,115,5,4,0.08,1,0.0,325.57142857142856
A0,A1,A1,195,2,128,3.77,1,93.0,430.14285714285717
A0,A1,A1,120,3,5,0.12,1,0.0,274.0
A0,A15,A0,65,30,52,0.54,1,276.0,396.2857142857143
A2,A17,A1,120,5,28,0.82,1,,425.42857142857144
A0,A1,A1,150,4,0,,1,18.0,
A0,A15,A1,700,3,1,0.01,1,0.0,144.42857142857142
A0,A1,A0,37,2,44,4.04,2,1.0,421.7142857142857
A0,A22,A0,65,3,15,2.05,2,,430.0
A2,A6,A1,300,5,0,,1,83.0,
A0,A22,A0,47,4,2,0.05,1,0.0,274.7142857142857
A0,A1,A0,95,2,44,0.64,5,,408.57142857142856
A2,A26,A1,140,30,1,0.37,13,276.0,420.57142857142856
A0,A198,A1,223,1,1,0.03,3,0.0,261.0
A0,A16,A0,85,4,4,0.13,2,8.0,405.2857142857143
A2,A4,A1,251,5,26,0.43,1,14.0,399.57142857142856
A2,A17,A1,175,1,152,4.54,3,248.0,431.42857142857144
A2,A26,A0,80,4,3,0.34,1,0.0,397.14285714285717
A2,A70,A1,180,3,16,0.47,1,0.0,371.2857142857143
A1,A84,A1,300,2,4,0.97,1,,420.85714285714283
A0,A57,A1,275,2,180,2.99,2,290.0,429.2857142857143
A2,A19,A0,80,2,56,0.76,1,249.0,429.7142857142857
A0,A1,A2,75,1,15,3.72,1,123.0,429.85714285714283
A2,A6,A0,110,1,21,3.18,12,256.0,429.85714285714283
A2,A26,A1,125,1,0,,1,0.0,
A2,A26,A1,200,1,4,0.08,1,0.0,252.85714285714286
A2,A13,A1,60,15,0,,1,0.0,
A1,A90,A1,69,1,19,3.93,1,,429.7142857142857
A2,A6,A1,250,3,31,1.14,2,295.0,429.85714285714283
A2,A72,A1,222,30,2,0.15,50,,382.7142857142857
A1,A2,A0,47,2,79,3.15,10,346.0,429.14285714285717
A2,A6,A2,70,4,1,0.05,1,0.0,353.0
A2,A13,A1,117,14,0,,1,,
A0,A85,A1,78,1,28,3.64,2,223.0,427.85714285714283
A0,A22,A0,69,1,4,0.09,1,0.0,238.14285714285714
A2,A7,,95,1,8,2.55,1,131.0,425.85714285714283
A2,A6,A1,250,3,3,0.08,1,0.0,294.2857142857143
A2,A17,A1,320,1,0,,1,322.0,
A2,A141,A0,120,5,5,0.6,1,25.0,430.0
A4,A156,A1,300,5,1,0.58,1,174.0,424.85714285714283
A0,A18,A1,83,14,0,,1,0.0,
A1,A155,A1,105,2,0,,1,22.0,
A0,A1,A0,89,2,2,0.07,1,0.0,300.85714285714283
A2,A44,A1,189,30,0,,87,188.0,
A0,A15,A0,210,2,0,,1,0.0,
A1,A69,A0,73,1,148,3.82,2,,426.42857142857144
A2,A6,A2,55,1,0,,6,2.0,
A0,A15,A0,70,1,2,1.2,1,0.0,429.14285714285717
A2,A13,A0,99,3,123,3.72,1,246.0,431.0
A0,A57,A1,135,6,12,0.32,1,188.0,408.57142857142856
A2,A26,A1,211,30,1,0.23,232,201.0,413.42857142857144
A2,A38,A1,505,2,8,3.58,327,263.0,429.7142857142857
A2,A44,A0,699,3,3,0.09,12,,297.85714285714283
A0,A1,A0,65,2,0,,2,,
A1,A9,A0,60,4,6,0.17,1,,336.0
A0,A1,A0,49,2,15,1.7,34,306.0,430.0
A2,A45,A1,339,3,19,1.25,1,365.0,418.57142857142856
A2,A17,A0,90,2,67,1.54,1,211.0,429.7142857142857
A0,A10,A0,150,2,36,2.71,1,293.0,431.0
A0,A25,A0,90,1,30,1.16,3,244.0,427.14285714285717
A2,A72,A1,150,3,42,1.67,1,40.0,428.57142857142856
A4,A204,A1,249,2,8,2.58,1,241.0,429.7142857142857
A0,A48,A1,130,28,14,0.69,2,,413.42857142857144
A2,A19,A1,115,2,16,1.26,1,81.0,429.85714285714283
A2,A7,A1,160,4,57,1.51,1,31.0,426.2857142857143
A2,A21,,150,2,85,3.33,1,,430.85714285714283
A2,A19,A1,192,2,41,0.6,2,,352.7142857142857
A0,A59,A0,70,5,3,0.06,2,,234.14285714285714
A0,A0,A0,150,1,0,,1,177.0,
A1,A47,A1,80,3,177,3.66,1,196.0,430.0
A0,A1,A0,77,2,0,,7,,
A0,A1,A1,175,3,12,4.0,1,301.0,431.57142857142856
A1,A80,A0,130,1,0,,1,89.0,
A1,A56,A0,85,4,14,3.72,4,,431.14285714285717
A1,A186,A1,178,5,14,1.94,1,143.0,429.0
A2,A26,A0,70,1,0,,1,0.0,
